,time,measurement,value
228,1641920649.5464134,state_est_mean,"[-1.8164820671081543, 0.34608694911003113, -2.12534236907959]"
229,1641920649.5464134,state_est_cov,"[[3.216764525859617e-05, 2.9625367460539564e-05, 3.824908708338626e-05], [2.9625367460539564e-05, 5.3571486205328256e-05, 1.5065807929204311e-05], [3.824908708338626e-05, 1.5065808838699013e-05, 0.002537698717787862]]"
230,1641920649.5464134,control_command,"[0.08870228379964828, 0.7673975229263306]"
231,1641920649.5464134,V,7.63156795501709
232,1641920649.647989,state_est_mean,"[-1.8166611194610596, 0.3373693525791168, -2.033048391342163]"
233,1641920649.647989,state_est_cov,"[[3.220119469915517e-05, 2.9901022571721114e-05, 3.6050118069397286e-05], [2.9901018933742307e-05, 5.451654578791931e-05, 1.1873894436575938e-05], [3.605011443141848e-05, 1.1873894436575938e-05, 0.002525507705286145]]"
234,1641920649.647989,control_command,"[0.08840487897396088, 0.792451024055481]"
235,1641920649.647989,V,7.607005596160889
236,1641920649.7456923,state_est_mean,"[-1.8207975625991821, 0.3326663672924042, -1.9665648937225342]"
237,1641920649.7456923,state_est_cov,"[[3.2329051464330405e-05, 3.0235949452617206e-05, 3.508766894810833e-05], [3.0235947633627802e-05, 5.5537617299705744e-05, 1.0707261935749557e-05], [3.508766531012952e-05, 1.0707259207265452e-05, 0.002515142085030675]]"
238,1641920649.7456923,control_command,"[0.08264973014593124, 1.1654921770095825]"
239,1641920649.7456923,V,7.593286991119385
240,1641920649.8466294,state_est_mean,"[-1.82685387134552, 0.32364946603775024, -1.8572357892990112]"
241,1641920649.8466294,state_est_cov,"[[3.241952072130516e-05, 3.061316238017753e-05, 3.4214823244838044e-05], [3.061316238017753e-05, 5.647191574098542e-05, 1.137173967435956e-05], [3.421481233090162e-05, 1.1371735126886051e-05, 0.0025088428519666195]]"
242,1641920649.8466294,control_command,"[0.07275185734033585, 1.5810050964355469]"
243,1641920649.8466294,V,7.572397708892822
244,1641920649.9472916,state_est_mean,"[-1.8288521766662598, 0.31809377670288086, -1.7032184600830078]"
245,1641920649.9472916,state_est_cov,"[[3.246026244596578e-05, 3.1023962947074324e-05, 3.3214877475984395e-05], [3.1023962947074324e-05, 5.753377263317816e-05, 1.3821271750202868e-05], [3.321487020002678e-05, 1.3821264474245254e-05, 0.0025096782483160496]]"
246,1641920649.9472916,control_command,"[0.0758061632514, 1.4706902503967285]"
247,1641920649.9472916,V,7.559749603271484
248,1641920650.046662,state_est_mean,"[-1.8269360065460205, 0.3083714544773102, -1.5568993091583252]"
249,1641920650.046662,state_est_cov,"[[3.261103483964689e-05, 3.146333619952202e-05, 3.4234712074976414e-05], [3.146333256154321e-05, 5.8578469179337844e-05, 1.778224395820871e-05], [3.42347047990188e-05, 1.7782236682251096e-05, 0.0025142377708107233]]"
250,1641920650.046662,control_command,"[0.08249803632497787, 1.1734395027160645]"
251,1641920650.046662,V,7.52973747253418
252,1641920650.1474044,state_est_mean,"[-1.8265302181243896, 0.3012365400791168, -1.4486240148544312]"
253,1641920650.1474044,state_est_cov,"[[3.290625681984238e-05, 3.1950414268067107e-05, 3.712870602612384e-05], [3.19504106300883e-05, 5.978881017654203e-05, 2.322020191058982e-05], [3.7128695112187415e-05, 2.3220192815642804e-05, 0.0025200655218213797]]"
254,1641920650.1474044,control_command,"[0.08533667773008347, 1.0116742849349976]"
255,1641920650.1474044,V,7.508566379547119
256,1641920650.2467015,state_est_mean,"[-1.820827841758728, 0.2936123013496399, -1.3398123979568481]"
257,1641920650.2467015,state_est_cov,"[[3.323643613839522e-05, 3.249481596867554e-05, 4.052783333463594e-05], [3.249481596867554e-05, 6.10304377914872e-05, 2.9665843612747267e-05], [4.052782605867833e-05, 2.966583451780025e-05, 0.002526706550270319]]"
258,1641920650.2467015,control_command,"[0.09103162586688995, 0.527521014213562]"
259,1641920650.2467015,V,7.476655960083008
260,1641920650.3475292,state_est_mean,"[-1.8134191036224365, 0.2917692959308624, -1.298293948173523]"
261,1641920650.3475292,state_est_cov,"[[3.371435377630405e-05, 3.308850500616245e-05, 4.487945989239961e-05], [3.308850500616245e-05, 6.23258893028833e-05, 3.701909372466616e-05], [4.487944897846319e-05, 3.701908644870855e-05, 0.002533468883484602]]"
262,1641920650.3475292,control_command,"[0.093035489320755, -0.0679633840918541]"
263,1641920650.3475292,V,7.4620795249938965
264,1641920650.4467309,state_est_mean,"[-1.8130918741226196, 0.2805333435535431, -1.3070929050445557]"
265,1641920650.4467309,state_est_cov,"[[3.42771272698883e-05, 3.3683027140796185e-05, 4.930777504341677e-05], [3.368303077877499e-05, 6.339453102555126e-05, 4.377800360089168e-05], [4.930776412948035e-05, 4.377799268695526e-05, 0.0025393180549144745]]"
266,1641920650.4467309,control_command,"[0.09268271178007126, 0.23071208596229553]"
267,1641920650.4467309,V,7.423576831817627
268,1641920650.5469487,state_est_mean,"[-1.8101170063018799, 0.2772902846336365, -1.2816234827041626]"
269,1641920650.5469487,state_est_cov,"[[3.470826050033793e-05, 3.429052958381362e-05, 5.301761120790616e-05], [3.429052958381362e-05, 6.474574911408126e-05, 4.975253250449896e-05], [5.301760393194854e-05, 4.9752525228541344e-05, 0.002543834736570716]]"
270,1641920650.5469487,control_command,"[0.09304960817098618, 0.05166253447532654]"
271,1641920650.5469487,V,7.40877628326416
272,1641920650.6467748,state_est_mean,"[-1.8120142221450806, 0.2670961618423462, -1.2893445491790771]"
273,1641920650.6467748,state_est_cov,"[[3.515333082759753e-05, 3.489831942715682e-05, 5.6417047744616866e-05], [3.489831942715682e-05, 6.594346632482484e-05, 5.5311327741947025e-05], [5.641704046865925e-05, 5.531132046598941e-05, 0.002547551179304719]]"
274,1641920650.6467748,control_command,"[0.09157343953847885, 0.45262935757637024]"
275,1641920650.6467748,V,7.375993251800537
276,1641920650.746597,state_est_mean,"[-1.8119019269943237, 0.25883281230926514, -1.2384405136108398]"
277,1641920650.746597,state_est_cov,"[[3.547540109138936e-05, 3.550463225110434e-05, 5.906538717681542e-05], [3.550463225110434e-05, 6.735946226399392e-05, 6.028904317645356e-05], [5.906538353883661e-05, 6.028904681443237e-05, 0.0025506271049380302]]"
278,1641920650.746597,control_command,"[0.09116972982883453, 0.5095192193984985]"
279,1641920650.746597,V,7.3475422859191895
280,1641920650.8467143,state_est_mean,"[-1.8135699033737183, 0.24857524037361145, -1.1955201625823975]"
281,1641920650.8467143,state_est_cov,"[[3.5799486795440316e-05, 3.613393346313387e-05, 6.141054473118857e-05], [3.6133929825155064e-05, 6.886383926030248e-05, 6.554768333444372e-05], [6.141054473118857e-05, 6.554769061040133e-05, 0.0025542271323502064]]"
282,1641920650.8467143,control_command,"[0.08955147117376328, 0.6903561949729919]"
283,1641920650.8467143,V,7.316993713378906
284,1641920650.943253,state_est_mean,"[-1.8068933486938477, 0.23762451112270355, -1.1203631162643433]"
285,1641920650.943253,state_est_cov,"[[3.6073710361961275e-05, 3.678574285004288e-05, 6.331787881208584e-05], [3.678574285004288e-05, 7.053497392917052e-05, 7.086812547640875e-05], [6.331787153612822e-05, 7.086813275236636e-05, 0.0025588031858205795]]"
286,1641920650.943253,control_command,"[0.09163543581962585, 0.4432229995727539]"
287,1641920650.943253,V,7.263395309448242
288,1641920651.04815,state_est_mean,"[-1.8030970096588135, 0.22512750327587128, -1.0900027751922607]"
289,1641920651.04815,state_est_cov,"[[3.653479507192969e-05, 3.748881499632262e-05, 6.576488522114232e-05], [3.7488818634301424e-05, 7.234983058879152e-05, 7.678368274355307e-05], [6.576487794518471e-05, 7.678368274355307e-05, 0.00256454199552536]]"
290,1641920651.04815,control_command,"[0.09140167385339737, 0.47769489884376526]"
291,1641920651.04815,V,7.2101240158081055
292,1641920651.1483686,state_est_mean,"[-1.7995284795761108, 0.21652956306934357, -1.0651171207427979]"
293,1641920651.1483686,state_est_cov,"[[3.7003381294198334e-05, 3.823930092039518e-05, 6.816061068093404e-05], [3.8239308196352795e-05, 7.434622966684401e-05, 8.256322325905785e-05], [6.816061068093404e-05, 8.256322325905785e-05, 0.002570707118138671]]"
294,1641920651.1483686,control_command,"[0.09150222688913345, 0.463190495967865]"
295,1641920651.1483686,V,7.170048713684082
296,1641920651.2482164,state_est_mean,"[-1.7951390743255615, 0.21347956359386444, -1.0145965814590454]"
297,1641920651.2482164,state_est_cov,"[[3.7492020055651665e-05, 3.903031756635755e-05, 7.056426693452522e-05], [3.903031756635755e-05, 7.63255957281217e-05, 8.810914732748643e-05], [7.056427421048284e-05, 8.810915460344404e-05, 0.002576947445049882]]"
298,1641920651.2482164,control_command,"[0.09263372421264648, 0.24487389624118805]"
299,1641920651.2482164,V,7.146718978881836
300,1641920651.347451,state_est_mean,"[-1.7894470691680908, 0.20459049940109253, -0.9898653626441956]"
301,1641920651.347451,state_est_cov,"[[3.8032198062865064e-05, 3.983943315688521e-05, 7.303892925847322e-05], [3.983943315688521e-05, 7.808057853253558e-05, 9.36875439947471e-05], [7.303893653443083e-05, 9.368755127070472e-05, 0.002583184977993369]]"
302,1641920651.347451,control_command,"[0.09282919019460678, 0.18184837698936462]"
303,1641920651.347451,V,7.097976207733154
304,1641920651.4477718,state_est_mean,"[-1.7875040769577026, 0.19937463104724884, -0.9851390719413757]"
305,1641920651.4477718,state_est_cov,"[[3.8600053812842816e-05, 4.0634782635606825e-05, 7.547922723460943e-05], [4.063478627358563e-05, 7.992397149791941e-05, 9.901588782668114e-05], [7.547923451056704e-05, 9.901588782668114e-05, 0.0025892292615026236]]"
306,1641920651.4477718,control_command,"[0.09270724654197693, 0.2232828140258789]"
307,1641920651.4477718,V,7.072911739349365
308,1641920651.547913,state_est_mean,"[-1.7835617065429688, 0.1928056925535202, -0.9663984775543213]"
309,1641920651.547913,state_est_cov,"[[3.910294617526233e-05, 4.142266698181629e-05, 7.77593013481237e-05], [4.1422674257773906e-05, 8.167868509190157e-05, 0.00010382138862041757], [7.775930862408131e-05, 0.00010382139589637518, 0.0025946274399757385]]"
310,1641920651.547913,control_command,"[0.09278575330972672, 0.1976107805967331]"
311,1641920651.547913,V,7.036508560180664
312,1641920651.6459453,state_est_mean,"[-1.780786156654358, 0.18632087111473083, -0.9432575702667236]"
313,1641920651.6459453,state_est_cov,"[[3.961228867410682e-05, 4.219161928631365e-05, 7.989670848473907e-05], [4.2191615648334846e-05, 8.343174704350531e-05, 0.00010839549213415012], [7.989671576069668e-05, 0.00010839550668606535, 0.0025996051263064146]]"
314,1641920651.6459453,control_command,"[0.09277837723493576, 0.20016241073608398]"
315,1641920651.6459453,V,7.0035481452941895
316,1641920651.7472196,state_est_mean,"[-1.775578260421753, 0.18259447813034058, -0.9358243942260742]"
317,1641920651.7472196,state_est_cov,"[[4.0090177208185196e-05, 4.29493302362971e-05, 8.181304292520508e-05], [4.2949326598318294e-05, 8.51979639264755e-05, 0.00011285316577414051], [8.18130502011627e-05, 0.00011285318032605574, 0.0026042726822197437]]"
318,1641920651.7472196,control_command,"[0.09297962486743927, 0.11102915555238724]"
319,1641920651.7472196,V,6.97293758392334
320,1641920651.8465784,state_est_mean,"[-1.7703362703323364, 0.1753455102443695, -0.9271193146705627]"
321,1641920651.8465784,state_est_cov,"[[4.0617331251269206e-05, 4.3685529817594215e-05, 8.379239443456754e-05], [4.368552617961541e-05, 8.680082828504965e-05, 0.00011682363401632756], [8.379239443456754e-05, 0.00011682363401632756, 0.002608457114547491]]"
322,1641920651.8465784,control_command,"[0.09298552572727203, 0.10730535537004471]"
323,1641920651.8465784,V,6.928107738494873
324,1641920651.9468644,state_est_mean,"[-1.7676451206207275, 0.1707720011472702, -0.9231045246124268]"
325,1641920651.9468644,state_est_cov,"[[4.114707189728506e-05, 4.440032716956921e-05, 8.565434836782515e-05], [4.440032716956921e-05, 8.846564742270857e-05, 0.0001205809967359528], [8.565434109186754e-05, 0.0001205809967359528, 0.002612228039652109]]"
326,1641920651.9468644,control_command,"[0.09294630587100983, 0.1300949603319168]"
327,1641920651.9468644,V,6.901433944702148
328,1641920652.0468762,state_est_mean,"[-1.7604365348815918, 0.1660955548286438, -0.9246808886528015]"
329,1641920652.0468762,state_est_cov,"[[4.162327968515456e-05, 4.510276630753651e-05, 8.734717994229868e-05], [4.510276630753651e-05, 9.005924948723987e-05, 0.00012402843276504427], [8.734717266634107e-05, 0.00012402843276504427, 0.002615455538034439]]"
330,1641920652.0468762,control_command,"[0.09305082261562347, 0.050017040222883224]"
331,1641920652.0468762,V,6.859227180480957
332,1641920652.1480248,state_est_mean,"[-1.7537897825241089, 0.16170133650302887, -0.9221220016479492]"
333,1641920652.1480248,state_est_cov,"[[4.217751484247856e-05, 4.577700383379124e-05, 8.91153613338247e-05], [4.577700747177005e-05, 9.155156294582412e-05, 0.0001270375505555421], [8.91153613338247e-05, 0.0001270375505555421, 0.0026182120200246572]]"
334,1641920652.1480248,control_command,"[0.09306450933218002, -0.024739312008023262]"
335,1641920652.1480248,V,6.8196492195129395
336,1641920652.2478902,state_est_mean,"[-1.7538483142852783, 0.15534289181232452, -0.9355418682098389]"
337,1641920652.2478902,state_est_cov,"[[4.2745701648527756e-05, 4.642537533072755e-05, 9.079102164832875e-05], [4.6425378968706354e-05, 9.295951167587191e-05, 0.00012973285629414022], [9.079102892428637e-05, 0.000129732841742225, 0.0026204546447843313]]"
338,1641920652.2478902,control_command,"[0.09285663813352585, 0.171131432056427]"
339,1641920652.2478902,V,6.793377876281738
340,1641920652.3469338,state_est_mean,"[-1.751075029373169, 0.15180328488349915, -0.9313104152679443]"
341,1641920652.3469338,state_est_cov,"[[4.3152307625859976e-05, 4.7061523218872026e-05, 9.213883458869532e-05], [4.706152685685083e-05, 9.447292541153729e-05, 0.00013224546273704618], [9.213883458869532e-05, 0.00013224544818513095, 0.002622073283419013]]"
342,1641920652.3469338,control_command,"[0.09283780306577682, 0.1785556674003601]"
343,1641920652.3469338,V,6.769351482391357
344,1641920652.4471061,state_est_mean,"[-1.7482458353042603, 0.1449325829744339, -0.9338170289993286]"
345,1641920652.4471061,state_est_cov,"[[4.355514101916924e-05, 4.767795326188207e-05, 9.334647620562464e-05], [4.7677956899860874e-05, 9.5892115496099e-05, 0.00013458340254146606], [9.334647620562464e-05, 0.00013458340254146606, 0.0026233692187815905]]"
346,1641920652.4471061,control_command,"[0.09249332547187805, 0.28151097893714905]"
347,1641920652.4471061,V,6.731536388397217
348,1641920652.5473025,state_est_mean,"[-1.7472431659698486, 0.13489994406700134, -0.9268653988838196]"
349,1641920652.5473025,state_est_cov,"[[4.393815834191628e-05, 4.827604425372556e-05, 9.439602581551298e-05], [4.8276047891704366e-05, 9.741478424984962e-05, 0.00013683510769624263], [9.439601853955537e-05, 0.00013683510769624263, 0.002624550834298134]]"
350,1641920652.5473025,control_command,"[0.09152436256408691, 0.4599360525608063]"
351,1641920652.5473025,V,6.68911600112915
352,1641920652.646781,state_est_mean,"[-1.7451788187026978, 0.12644807994365692, -0.901404082775116]"
353,1641920652.646781,state_est_cov,"[[4.4242919102543965e-05, 4.887620161753148e-05, 9.508838411420584e-05], [4.887619797955267e-05, 9.920998854795471e-05, 0.00013926750398240983], [9.508837683824822e-05, 0.00013926750398240983, 0.00262599834240973]]"
354,1641920652.646781,control_command,"[0.09106133878231049, 0.5237023234367371]"
355,1641920652.646781,V,6.649906158447266
356,1641920652.74802,state_est_mean,"[-1.745085597038269, 0.11819638311862946, -0.8718360662460327]"
357,1641920652.74802,state_est_cov,"[[4.4545035052578896e-05, 4.9504444177728146e-05, 9.561277693137527e-05], [4.950444053974934e-05, 0.00010114394535776228, 0.0001420129556208849], [9.561277693137527e-05, 0.0001420129556208849, 0.002628042595461011]]"
358,1641920652.74802,control_command,"[0.09047702699899673, 0.594109058380127]"
359,1641920652.74802,V,6.621201038360596
360,1641920652.84579,state_est_mean,"[-1.7339266538619995, 0.11378610134124756, -0.8148236870765686]"
361,1641920652.84579,state_est_cov,"[[4.479911149246618e-05, 5.016296199755743e-05, 9.594687435310334e-05], [5.016295472159982e-05, 0.00010321163426851854, 0.00014505239960271865], [9.594687435310334e-05, 0.00014505239960271865, 0.0026307771913707256]]"
362,1641920652.84579,control_command,"[0.09211190789937973, 0.36261534690856934]"
363,1641920652.84579,V,6.556281566619873
364,1641920652.9455786,state_est_mean,"[-1.7311607599258423, 0.1098174974322319, -0.7914924621582031]"
365,1641920652.9455786,state_est_cov,"[[4.533882747637108e-05, 5.086334567749873e-05, 9.6741016022861e-05], [5.0863338401541114e-05, 0.00010512508742976934, 0.00014855264453217387], [9.6741016022861e-05, 0.00014855264453217387, 0.0026343613862991333]]"
366,1641920652.9455786,control_command,"[0.09224937111139297, 0.33568745851516724]"
367,1641920652.9455786,V,6.530034065246582
368,1641920653.0465026,state_est_mean,"[-1.7299190759658813, 0.1064247339963913, -0.776645302772522]"
369,1641920653.0465026,state_est_cov,"[[4.580811219057068e-05, 5.1577939302660525e-05, 9.754282655194402e-05], [5.1577939302660525e-05, 0.00010695011587813497, 0.00015196131425909698], [9.754284110385925e-05, 0.00015196131425909698, 0.002638097619637847]]"
370,1641920653.0465026,control_command,"[0.09222079068422318, 0.3414642810821533]"
371,1641920653.0465026,V,6.512691974639893
372,1641920653.1473227,state_est_mean,"[-1.727107286453247, 0.10276972502470016, -0.7453254461288452]"
373,1641920653.1473227,state_est_cov,"[[4.6211025619413704e-05, 5.228269947110675e-05, 9.83385180006735e-05], [5.228270310908556e-05, 0.00010868761455640197, 0.00015516149869654328], [9.833853255258873e-05, 0.00015516149869654328, 0.00264180195517838]]"
374,1641920653.1473227,control_command,"[0.09246466308832169, 0.2884121537208557]"
375,1641920653.1473227,V,6.4873046875
376,1641920653.2472608,state_est_mean,"[-1.7281807661056519, 0.09656253457069397, -0.7498030662536621]"
377,1641920653.2472608,state_est_cov,"[[4.6610563003923744e-05, 5.2964725909987465e-05, 9.905681508826092e-05], [5.296472954796627e-05, 0.00011037614603992552, 0.00015838841500226408], [9.905682964017615e-05, 0.00015838841500226408, 0.0026455700863152742]]"
378,1641920653.2472608,control_command,"[0.09180592000484467, 0.4162244200706482]"
379,1641920653.2472608,V,6.471985340118408
380,1641920653.3472238,state_est_mean,"[-1.7252734899520874, 0.09139294177293777, -0.7219199538230896]"
381,1641920653.3472238,state_est_cov,"[[4.6902423491701484e-05, 5.3629417379852384e-05, 9.974699787562713e-05], [5.362942101783119e-05, 0.00011218027793802321, 0.00016136092017404735], [9.974700515158474e-05, 0.00016136092017404735, 0.0026493126060813665]]"
382,1641920653.3472238,control_command,"[0.0919450968503952, 0.39276978373527527]"
383,1641920653.3472238,V,6.441600799560547
384,1641920653.445881,state_est_mean,"[-1.7248648405075073, 0.08927825093269348, -0.6980623006820679]"
385,1641920653.445881,state_est_cov,"[[4.72362335131038e-05, 5.428557415143587e-05, 0.00010036869934992865], [5.428557415143587e-05, 0.00011400576477171853, 0.0001644469448365271], [0.00010036870662588626, 0.00016444695938844234, 0.002653172006830573]]"
386,1641920653.445881,control_command,"[0.09212369471788406, 0.360384464263916]"
387,1641920653.445881,V,6.433058738708496
388,1641920653.5476284,state_est_mean,"[-1.7185077667236328, 0.08228594809770584, -0.6724074482917786]"
389,1641920653.5476284,state_est_cov,"[[4.75400775030721e-05, 5.49371397937648e-05, 0.00010093225137097761], [5.49371397937648e-05, 0.00011569146590773016, 0.0001674205414019525], [0.00010093226592289284, 0.00016742055595386773, 0.002656897297129035]]"
390,1641920653.5476284,control_command,"[0.09226673096418381, 0.33212998509407043]"
391,1641920653.5476284,V,6.380112648010254
392,1641920653.6465695,state_est_mean,"[-1.716023325920105, 0.07455366849899292, -0.6740923523902893]"
393,1641920653.6465695,state_est_cov,"[[4.7949888539733365e-05, 5.55695551156532e-05, 0.00010153608309337869], [5.55695551156532e-05, 0.00011750417615985498, 0.00017053373449016362], [0.00010153609036933631, 0.00017053374904207885, 0.002660849830135703]]"
394,1641920653.6465695,control_command,"[0.09177292883396149, 0.42158886790275574]"
395,1641920653.6465695,V,6.344711780548096
396,1641920653.7459815,state_est_mean,"[-1.7058818340301514, 0.06936894357204437, -0.6282759308815002]"
397,1641920653.7459815,state_est_cov,"[[4.8317579057766125e-05, 5.621582386083901e-05, 0.00010222035052720457], [5.621582386083901e-05, 0.00011947757593588904, 0.00017353889415971935], [0.00010222035780316219, 0.00017353890871163458, 0.0026649045757949352]]"
398,1641920653.7459815,control_command,"[0.09247139096260071, 0.28680649399757385]"
399,1641920653.7459815,V,6.2773003578186035
400,1641920653.8459733,state_est_mean,"[-1.706605315208435, 0.06358445435762405, -0.6278359889984131]"
401,1641920653.8459733,state_est_cov,"[[4.885563248535618e-05, 5.687000520993024e-05, 0.00010285570897394791], [5.687000520993024e-05, 0.00012138836609665304, 0.0001767772773746401], [0.00010285571624990553, 0.00017677729192655534, 0.002669020090252161]]"
402,1641920653.8459733,control_command,"[0.09206962585449219, 0.37049704790115356]"
403,1641920653.8459733,V,6.2646403312683105
404,1641920653.9461582,state_est_mean,"[-1.7050362825393677, 0.059717223048210144, -0.610665500164032]"
405,1641920653.9461582,state_est_cov,"[[4.921968502458185e-05, 5.754976155003533e-05, 0.00010348088835598901], [5.754976155003533e-05, 0.00012338225496932864, 0.00017985887825489044], [0.00010348089563194662, 0.0001798589073587209, 0.002673060167580843]]"
406,1641920653.9461582,control_command,"[0.09210128337144852, 0.3646131157875061]"
407,1641920653.9461582,V,6.245761871337891
408,1641920654.0426974,state_est_mean,"[-1.6965322494506836, 0.05709990859031677, -0.5830938816070557]"
409,1641920654.0426974,state_est_cov,"[[4.956219709129073e-05, 5.823232277180068e-05, 0.0001040535353240557], [5.8232319133821875e-05, 0.00012531653919722885, 0.00018284113320987672], [0.0001040535353240557, 0.00018284114776179194, 0.0026769256219267845]]"
410,1641920654.0426974,control_command,"[0.09256407618522644, 0.26369085907936096]"
411,1641920654.0426974,V,6.193236827850342
412,1641920654.1468792,state_est_mean,"[-1.6927692890167236, 0.04969429969787598, -0.5838658809661865]"
413,1641920654.1468792,state_est_cov,"[[5.006999708712101e-05, 5.8893423556583e-05, 0.0001046827164827846], [5.889342719456181e-05, 0.00012704690743703395, 0.00018566167273093015], [0.0001046827164827846, 0.00018566167273093015, 0.002680502599105239]]"
414,1641920654.1468792,control_command,"[0.09226163476705551, 0.33317995071411133]"
415,1641920654.1468792,V,6.152978897094727
416,1641920654.2468634,state_est_mean,"[-1.6878541707992554, 0.04627328738570213, -0.5681185722351074]"
417,1641920654.2468634,state_est_cov,"[[5.0524231482995674e-05, 5.9551843150984496e-05, 0.00010537062189541757], [5.9551843150984496e-05, 0.0001289694191655144, 0.00018846635066438466], [0.00010537062917137519, 0.0001884663652162999, 0.0026841554790735245]]"
418,1641920654.2468634,control_command,"[0.09240289777517319, 0.3027421236038208]"
419,1641920654.2468634,V,6.117227554321289
420,1641920654.3465662,state_est_mean,"[-1.6820950508117676, 0.040381453931331635, -0.5580122470855713]"
421,1641920654.3465662,state_est_cov,"[[5.099429108668119e-05, 6.021028457325883e-05, 0.00010602642578305677], [6.021028821123764e-05, 0.00013078126357868314, 0.00019113102462142706], [0.00010602643305901438, 0.00019113105372525752, 0.002687538508325815]]"
422,1641920654.3465662,control_command,"[0.09235890954732895, 0.31254202127456665]"
423,1641920654.3465662,V,6.070364952087402
424,1641920654.4465652,state_est_mean,"[-1.6866674423217773, 0.035624910145998, -0.5387091040611267]"
425,1641920654.4465652,state_est_cov,"[[5.148242416908033e-05, 6.086060238885693e-05, 0.00010667282913345844], [6.0860598750878125e-05, 0.00013265860616229475, 0.00019378570141270757], [0.00010667284368537366, 0.00019378573051653802, 0.0026908782310783863]]"
426,1641920654.4465652,control_command,"[0.09219849109649658, 0.3459031581878662]"
427,1641920654.4465652,V,6.084039211273193
428,1641920654.546373,state_est_mean,"[-1.6847476959228516, 0.028665097430348396, -0.537196695804596]"
429,1641920654.546373,state_est_cov,"[[5.171113298274577e-05, 6.152333662612364e-05, 0.00010698711412260309], [6.152332935016602e-05, 0.00013466720702126622, 0.00019658835662994534], [0.00010698712867451832, 0.0001965883857337758, 0.0026941881515085697]]"
430,1641920654.546373,control_command,"[0.09186957776546478, 0.40566951036453247]"
431,1641920654.546373,V,6.057119369506836
432,1641920654.6467965,state_est_mean,"[-1.6777465343475342, 0.023759914562106133, -0.5279908180236816]"
433,1641920654.6467965,state_est_cov,"[[5.1976378017570823e-05, 6.218449561856687e-05, 0.00010740158177213743], [6.218448834260926e-05, 0.00013682561984751374, 0.00019937954493798316], [0.00010740159632405266, 0.0001993795740418136, 0.002697632648050785]]"
434,1641920654.6467965,control_command,"[0.0919167622923851, 0.39766091108322144]"
435,1641920654.6467965,V,6.006310939788818
436,1641920654.7477744,state_est_mean,"[-1.681344985961914, 0.014054072089493275, -0.5140762329101562]"
437,1641920654.7477744,state_est_cov,"[[5.240126120042987e-05, 6.285092968028039e-05, 0.00010794418631121516], [6.285092240432277e-05, 0.00013890712580177933, 0.00020202867744956166], [0.00010794420086313039, 0.00020202869200147688, 0.002700942102819681]]"
438,1641920654.7477744,control_command,"[0.09144296497106552, 0.47179457545280457]"
439,1641920654.7477744,V,6.0067458152771
440,1641920654.84761,state_est_mean,"[-1.6780691146850586, 0.008011795580387115, -0.48975667357444763]"
441,1641920654.84761,state_est_cov,"[[5.259409954305738e-05, 6.353449134621769e-05, 0.000108192594780121], [6.353449134621769e-05, 0.0001414151774952188, 0.00020510955073405057], [0.00010819260933203623, 0.00020510955073405057, 0.0027046978939324617]]"
442,1641920654.84761,control_command,"[0.0915871411561966, 0.4505675435066223]"
443,1641920654.84761,V,5.975925922393799
444,1641920654.9471707,state_est_mean,"[-1.6726232767105103, -0.001028411090373993, -0.4709092676639557]"
445,1641920654.9471707,state_est_cov,"[[5.287149906507693e-05, 6.424166349461302e-05, 0.00010839177411980927], [6.424165621865541e-05, 0.00014394366007763892, 0.00020827556727454066], [0.00010839178139576688, 0.00020827556727454066, 0.0027084473986178637]]"
446,1641920654.9471707,control_command,"[0.06702888756990433, 1.7587202787399292]"
447,1641920654.9471707,V,5.9309611320495605
448,1641920655.0468032,state_est_mean,"[-1.6698260307312012, -0.0031246733851730824, -0.3094903230667114]"
449,1641920655.0468032,state_est_cov,"[[5.29161625308916e-05, 6.449182546930388e-05, 0.00010525060497457162], [6.449181819334626e-05, 0.00014577977708540857, 0.00020647942437790334], [0.00010525060497457162, 0.00020647942437790334, 0.0027133277617394924]]"
450,1641920655.0468032,control_command,"[0.0759417861700058, 1.4654899835586548]"
451,1641920655.0468032,V,5.918302059173584
452,1641920655.1472313,state_est_mean,"[-1.6687463521957397, -0.008050148375332355, -0.20329549908638]"
453,1641920655.1472313,state_est_cov,"[[5.300810880726203e-05, 6.483754987129942e-05, 0.00010181839024880901], [6.483753531938419e-05, 0.00014770014968235046, 0.0002070493792416528], [0.00010181839752476662, 0.00020704939379356802, 0.00271800858899951]]"
454,1641920655.1472313,control_command,"[0.08033920079469681, 1.2797572612762451]"
455,1641920655.1472313,V,5.921423435211182
456,1641920655.2463384,state_est_mean,"[-1.6683954000473022, -0.014679457060992718, -0.12096166610717773]"
457,1641920655.2463384,state_est_cov,"[[5.3064170060679317e-05, 6.520224269479513e-05, 9.831777424551547e-05], [6.520223541883752e-05, 0.00014974990335758775, 0.0002085231099044904], [9.831778152147308e-05, 0.0002085231099044904, 0.0027221685741096735]]"
458,1641920655.2463384,control_command,"[0.08287803083658218, 1.1534024477005005]"
459,1641920655.2463384,V,5.932937145233154
460,1641920655.3478942,state_est_mean,"[-1.669497013092041, -0.01931803487241268, -0.05558762699365616]"
461,1641920655.3478942,state_est_cov,"[[5.307793617248535e-05, 6.557125016115606e-05, 9.489231888437644e-05], [6.557124288519844e-05, 0.0001519738434581086, 0.00021034792007412761], [9.489231160841882e-05, 0.00021034792007412761, 0.0027255271561443806]]"
